time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t0.90,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
59.1396,3808.0845923423767,-17.0181884765625,23.47760009765625,275.34032821655273,30,1,5,240,100,0.2,-0.014408111572265625,0.25743103027344105,0.014408111572265625,0.25743103027344105,0.0,0.0,False,False,False,True,50,50
59.2404,3808.164114236832,-16.22934341430664,23.6597900390625,277.69548654556274,30,1,5,240,100,0.2,0.7888450622558594,0.18218994140625,0.7888450622558594,0.18218994140625,0.0,0.0,False,False,True,True,50,50
59.2908,3808.2438340187073,-16.152965545654297,23.943527221679688,279.78599309921265,30,1,5,240,100,0.2,0.07637786865234375,0.2837371826171875,0.07637786865234375,0.2837371826171875,0.0,0.0,False,False,True,True,50,50
59.3911,3808.324379682541,-15.516155242919922,23.6251220703125,283.080575466156,30,1,5,240,100,0.2,0.636810302734375,-0.3184051513671875,0.636810302734375,0.3184051513671875,0.0,0.0,False,False,True,False,50,50
59.4415,3808.4048602581024,-15.58825969696045,23.911788940429688,284.25774335861206,30,1,5,240,100,0.2,-0.07210445404052734,0.2866668701171875,0.07210445404052734,0.2866668701171875,0.0,0.0,False,False,False,True,50,50
59.5421,3808.484011411667,-14.870823860168455,24.20014953613281,287.566351890564,30,1,5,240,100,0.2,0.717435836791994,0.28836059570312145,0.717435836791994,0.28836059570312145,0.0,0.0,False,False,True,True,50,50
59.5924,3808.564410924912,-14.390700340270996,24.352218627929688,288.65530014038086,30,1,5,240,100,0.2,0.48012351989745916,0.15206909179687855,0.48012351989745916,0.15206909179687855,0.0,0.0,False,False,True,True,50,50
59.693,3808.644438028336,-13.93429946899414,24.341232299804688,291.86686277389526,30,1,5,240,100,0.2,0.45640087127685547,-0.010986328125,0.45640087127685547,0.010986328125,0.0,0.0,False,False,True,False,50,50
59.7931,3808.724604845047,-13.757115364074709,24.54115295410156,295.12551069259644,30,1,5,240,100,0.2,0.17718410491943182,0.19992065429687145,0.17718410491943182,0.19992065429687145,0.0,0.0,False,False,True,True,50,50
59.8435,3808.80490732193,-13.164888381958008,24.900558471679688,296.2894105911255,30,1,5,240,100,0.2,0.592226982116701,0.35940551757812855,0.592226982116701,0.35940551757812855,0.0,0.0,False,False,True,True,50,50
59.9438,3808.884704351425,-12.634745597839355,24.747116088867188,299.5518136024475,30,1,5,240,100,0.2,0.5301427841186523,-0.1534423828125,0.5301427841186523,0.1534423828125,0.0,0.0,False,False,True,False,50,50
60.0444,3808.964752674103,-12.486536026000977,24.87440490722656,301.83624029159546,30,1,5,240,100,0.2,0.1482095718383789,0.12728881835937145,0.1482095718383789,0.12728881835937145,0.0,0.0,False,False,True,True,60,50
60.0948,3809.0447940826416,-12.3421630859375,24.87538146972656,299.7670912742615,30,-1,5,240,100,0.2,0.14437294006347656,0.0009765625,0.14437294006347656,0.0009765625,0.0,0.0,False,False,False,False,60,50
