time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t2.50,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
58.9345,2644.1120567321777,-12.367947578430176,27.98448181152344,264.79241609573364,30,1,5,240,240,0.5,0.34853267669677557,0.17265319824219105,0.34853267669677557,0.17265319824219105,0.0,0.0,False,False,True,True,50,50
58.9847,2644.1922664642334,-11.82990837097168,28.57920837402344,266.99079751968384,30,1,5,240,240,0.5,0.5380392074584961,0.5947265625,0.5380392074584961,0.5947265625,0.0,0.0,False,False,True,True,50,50
59.0853,2644.271852493286,-11.079289436340332,29.36177062988281,269.21416997909546,30,1,5,240,240,0.5,0.7506189346313477,0.7825622558593679,0.7506189346313477,0.7825622558593679,0.0,0.0,False,False,True,True,50,50
59.1358,2644.351907014847,-11.00840950012207,29.764205932617188,271.4208126068115,30,1,5,240,240,0.5,0.07087993621826172,0.40243530273437855,0.07087993621826172,0.40243530273437855,0.0,0.0,False,False,True,True,50,50
59.2363,2644.4319484233856,-10.921175956726074,29.884078979492188,273.7617087364197,30,1,5,240,240,0.5,0.0872335433959961,0.119873046875,0.0872335433959961,0.119873046875,0.0,0.0,False,False,True,True,50,50
59.3373,2644.5119099617004,-10.759651184082031,30.61090087890625,276.7757821083069,30,1,5,240,240,0.5,0.16152477264404297,0.7268218994140625,0.16152477264404297,0.7268218994140625,0.0,0.0,False,False,True,True,50,50
59.3877,2644.5923357009888,-13.240367889404297,23.448226928710938,279.03674125671387,30,1,5,240,240,0.5,-2.4807167053222656,-7.1626739501953125,2.4807167053222656,7.1626739501953125,-7.693803787231449,-20.797622680664062,True,True,False,False,50,50
59.4884,2644.6720798015594,-18.45345497131348,12.868515014648438,281.2223267555237,30,1,5,240,240,0.5,-5.213087081909183,-10.5797119140625,5.213087081909183,10.5797119140625,0.0,0.0,False,False,False,False,50,50
59.5387,2644.752256155014,-19.528106689453125,9.813278198242188,283.4912610054016,30,1,5,240,240,0.5,-1.0746517181396449,-3.05523681640625,1.0746517181396449,3.05523681640625,0.0,0.0,False,False,False,False,50,50
59.6394,2644.8322343826294,-19.144458770751957,9.486907958984377,285.6811022758484,30,1,5,240,240,0.5,0.3836479187011683,-0.3263702392578107,0.3836479187011683,0.3263702392578107,0.0,0.0,False,False,True,False,50,50
